"payment_month","user_id","language","age","revenue","payment_first_month","payment_first","revenue_first","churned_month","churned_user","churned_revenue","expansion_revenue","contraction_revenue","lt"
2022-10-01,SwiAKdzn0b+A4XegM5x0Hw==,uk,16,42.03,2022-08-01,0,0,2022-11-01,0,0,0,-0.24,4.0
2022-10-01,SyWxmJ+Ha8K2C9UJt8blVA==,ru,25,29.67,2022-03-01,0,0,2022-11-01,0,0,0,-23.34,8.0
2022-10-01,TamEW7rhOwxDSDgAWZHDnQ==,uk,23,12.0,2022-10-01,1,12.0,2022-11-01,0,0,0,0,2.0
2022-10-01,tBFTAZra3r5TkHhDubnYyg==,uk,19,91.86,2022-10-01,1,91.86,2022-11-01,0,0,0,0,2.0
2022-10-01,TWDA+aUZ8OPMHOtz5cPPXA==,ru,20,13.92,2022-04-01,0,0,2022-11-01,0,0,0,0,7.0
2022-10-01,Uen3Ap0lnrgWVWJtFCSo7g==,ru,17,14.85,2022-03-01,0,0,2022-11-01,1,14.85,0,-5.34,7.0
2022-10-01,UFVjte0RzYKTngAiVvjqPQ==,uk,17,22.65,2022-08-01,0,0,2022-11-01,0,0,3.24,0,4.0
2022-10-01,UIYPIs8zzm4uX6+FZvTqNw==,ru,19,14.4,2022-10-01,1,14.4,2022-11-01,1,14.4,0,0,0.0
2022-10-01,UNcp1RmIObUiGNqLDHjNVw==,uk,16,38.1,2022-05-01,0,0,2022-11-01,1,38.1,0,-31.74,7.0
2022-10-01,unoAVprNoepzjDQwQzWj6A==,uk,15,36.75,2022-10-01,1,36.75,2022-11-01,1,36.75,0,0,2.0
2022-10-01,+uszcWROLhovU7doCmFOiQ==,uk,18,36.57,2022-08-01,0,0,2022-11-01,1,36.57,0,0,2.0
2022-10-01,UuQtA3rK0dpF7TttUoIAyg==,uk,19,21.81,2022-10-01,1,21.81,2022-11-01,0,0,0,0,1.0
2022-10-01,ux4Q9iTbOyaU1c/0SKvF7w==,uk,26,12.03,2022-10-01,1,12.03,2022-11-01,0,0,0,0,2.0
2022-10-01,V1hFT6jms7MK4yi6EFdt6A==,uk,18,33.09,2022-09-01,0,0,2022-11-01,0,0,0.99,0,3.0
2022-10-01,V7J42heW8l19wiBJ8UpRyw==,ru,25,56.64,2022-03-01,0,0,2022-11-01,0,0,2.40,0,9.0
2022-10-01,v9uJC6CIm0KR00+LpWQUBg==,uk,18,34.62,2022-06-01,0,0,2022-11-01,0,0,16.41,0,6.0
2022-10-01,va4krMfpHwzELV/AUI7WHQ==,uk,20,58.20,2022-08-01,0,0,2022-11-01,1,58.20,13.95,0,4.0
2022-10-01,VAduzk1Og0uicXfMLD3VbQ==,uk,25,80.04,2022-08-01,0,0,2022-11-01,1,80.04,0,-41.97,4.0
2022-10-01,Veep00i4vvZbTAVD6GMoiA==,uk,38,126.84,2022-03-01,0,0,2022-11-01,0,0,77.31,0,8.0
2022-10-01,VGEh7S+cxW9PT7H8KNgEGQ==,uk,24,158.67,2022-08-01,0,0,2022-11-01,0,0,0,-61.41,4.0
2022-10-01,Vn7Z6/B2x4f/w8R6xVfw5w==,uk,18,67.08,2022-07-01,0,0,2022-11-01,1,67.08,0,-5.46,5.0
2022-10-01,VTaIkhD9hJKcnvA6Kw5p9g==,ru,25,40.74,2022-09-01,0,0,2022-11-01,0,0,12.42,0,3.0
2022-10-01,Vtl1tAkN8ajIRaOwKulKyQ==,uk,25,42.0,2022-10-01,1,42.0,2022-11-01,0,0,0,0,2.0
2022-10-01,VzxrkGURuahRUx/43mjAFQ==,uk,37,12.33,2022-07-01,0,0,2022-11-01,1,12.33,0,0,3.0
2022-10-01,W6fRYNhsTNHQkvkoFEUaVQ==,uk,16,36.03,2022-03-01,0,0,2022-11-01,1,36.03,0,-7.47,9.0
2022-10-01,wA+Rd++M6EKUppqQeb+pTw==,uk,20,31.92,2022-08-01,0,0,2022-11-01,0,0,19.77,0,4.0
2022-10-01,WDsSR+yQGqoMMBfCxqkZlw==,uk,24,71.91,2022-05-01,0,0,2022-11-01,0,0,0,0,6.0
2022-10-01,wDXJbTe2RLmAMKsPm5zZDg==,ru,17,98.55,2022-05-01,0,0,2022-11-01,1,98.55,74.22,0,5.0
2022-10-01,WHwqHTWZHdOrSBFh/vackQ==,uk,18,66.84,2022-09-01,0,0,2022-11-01,1,66.84,53.64,0,1.0
2022-10-01,wjWDL/+l9D+LVt/9gNMH5Q==,ru,20,118.62,2022-05-01,0,0,2022-11-01,0,0,75.09,0,6.0
2022-10-01,WMcncRFNp4e91e/Y3CwEvQ==,uk,23,19.74,2022-07-01,0,0,2022-11-01,0,0,0,-37.32,5.0
2022-10-01,wRHnn4opzbqIBjFFNpBJtw==,uk,29,13.59,2022-07-01,0,0,2022-11-01,0,0,0,0,4.0
2022-10-01,WRx4ye0bvLc4925ketwxzQ==,uk,14,19.8,2022-10-01,1,19.8,2022-11-01,0,0,0,0,2.0
2022-10-01,WSQTlRZJRg4Rb+rqe56nJg==,uk,26,32.13,2022-06-01,0,0,2022-11-01,0,0,1.62,0,6.0
2022-10-01,Wua5DlzLb2yNeSrcG9Xi3g==,uk,23,26.28,2022-04-01,0,0,2022-11-01,1,26.28,8.61,0,6.0
2022-10-01,XD0CalOV926o6zGoOAKfVA==,uk,14,12.75,2022-10-01,1,12.75,2022-11-01,1,12.75,0,0,0.0
2022-10-01,xnLJlU804PSS9tXKmm7gZQ==,ru,21,27.30,2022-04-01,0,0,2022-11-01,0,0,0,-5.40,8.0
2022-10-01,+XPKfmhBmI2NdGQ96Iaysg==,uk,38,16.35,2022-07-01,0,0,2022-11-01,1,16.35,0,-5.52,5.0
2022-10-01,XqdSNtx2TLDI6FMex45KTw==,uk,33,17.13,2022-09-01,0,0,2022-11-01,1,17.13,0,-1.41,1.0
2022-10-01,xSi5UajdkNHXppWOTm6g8w==,uk,20,155.16,2022-07-01,0,0,2022-11-01,0,0,87.60,0,5.0
2022-10-01,xU11jJIA4UIYu7pmqJ4kvg==,uk,25,32.1,2022-07-01,0,0,2022-11-01,0,0,0,0,5.0
2022-10-01,xVwGwMaEG1yZydv5VIfEQA==,uk,22,47.22,2022-05-01,0,0,2022-11-01,0,0,0,-15.75,7.0
2022-10-01,YC2fZQTQXV2UR1/WHDrVqw==,uk,14,33.54,2022-10-01,1,33.54,2022-11-01,0,0,0,0,2.0
2022-10-01,yFNWN0sYyxkSJ+yLRq1WqA==,uk,16,34.35,2022-09-01,0,0,2022-11-01,0,0,0,-79.92,3.0
2022-10-01,yH7KH2AG/PGgQiNV7uTTGg==,ru,19,54.69,2022-08-01,0,0,2022-11-01,1,54.69,0,0,2.0
2022-10-01,ymEApWLjh3I9oLJnWIBHFA==,uk,19,17.7,2022-09-01,0,0,2022-11-01,1,17.7,0,-15.57,3.0
2022-10-01,Y/nf8iBu/UCaNAuIRRjVwA==,uk,15,43.53,2022-03-01,0,0,2022-11-01,1,43.53,23.37,0,7.0
2022-10-01,ytNOQh7e6qNGQNC0T3RBxw==,ru,26,17.82,2022-07-01,0,0,2022-11-01,1,17.82,0,-72.27,5.0
2022-10-01,yZ1P1v1eYIbyD5wRy0chGw==,uk,33,17.64,2022-09-01,0,0,2022-11-01,0,0,2.73,0,2.0
2022-10-01,zeu++qOqokuGcT0ghN97bQ==,ru,34,31.8,2022-08-01,0,0,2022-11-01,1,31.8,0,0,2.0
2022-10-01,ZmjMhgyYl6o8iFq964FEWg==,ru,17,41.76,2022-03-01,0,0,2022-11-01,1,41.76,0,-25.89,9.0
2022-10-01,zmZPan/KZoyrIR2r/SvLdA==,ru,15,56.58,2022-05-01,0,0,2022-11-01,0,0,31.50,0,7.0
2022-10-01,zSepnWFgLH0tQb1s4mxKZQ==,uk,24,48.63,2022-03-01,0,0,2022-11-01,0,0,8.76,0,9.0
2022-10-01,ZU1vF9G4TjB+iEZ001MU3g==,ru,29,16.11,2022-06-01,0,0,2022-11-01,1,16.11,0,0,6.0
2022-11-01,"06RPvlsFPCmM9ag+iSM/Ag==",ru,34,39.78,2022-04-01,0,0,2022-12-01,1,39.78,14.04,0,7.0
2022-11-01,"0A5RkQrm+GBgG7KSFk/xhw==",uk,31,72.93,2022-05-01,0,0,2022-12-01,1,72.93,37.20,0,6.0
2022-11-01,"0dJXy70SFjxVR6YgOPZzMQ==",uk,27,17.19,2022-11-01,1,17.19,2022-12-01,1,17.19,0,0,0.0
2022-11-01,"14RMzQMoG017OLkaDBFjng==",uk,36,12.75,2022-07-01,0,0,2022-12-01,1,12.75,0,0,4.0
2022-11-01,"1BBMagZRq/39AV1l2rm4Iw==",ru,23,148.14,2022-08-01,0,0,2022-12-01,1,148.14,92.34,0,3.0
2022-11-01,"1jx1AjqUwE9sbCyafQnUNQ==",ru,25,20.13,2022-06-01,0,0,2022-12-01,0,0,0,-26.85,6.0
2022-11-01,"1KzlDBp5hORL7Y5PBaB+0g==",uk,22,63.27,2022-09-01,0,0,2022-12-01,0,0,0,-13.92,3.0
2022-11-01,"1tIsLi6U0zW1RIuaViNanA==",uk,20,18.15,2022-09-01,0,0,2022-12-01,0,0,0,-11.10,3.0
2022-11-01,"2FYEYdoJMUOtbJ6TruruWA==",ru,20,29.13,2022-04-01,0,0,2022-12-01,0,0,0,-13.71,8.0
2022-11-01,"2KL9Q4TKLCcD4cngwhx6Dg==",ru,18,24.84,2022-09-01,0,0,2022-12-01,1,24.84,0,-31.20,2.0
2022-11-01,"2onLVyXEEj2aH+D4N9ldYQ==",uk,16,22.68,2022-08-01,0,0,2022-12-01,0,0,0,-20.04,4.0
2022-11-01,"2Tm77AxZ7h7oCNKgCgMpnQ==",uk,23,15.99,2022-04-01,0,0,2022-12-01,1,15.99,0,-5.88,7.0
2022-11-01,"3TfpxDVNF0T+g4S60EOCBw==",uk,28,15.27,2022-11-01,1,15.27,2022-12-01,1,15.27,0,0,0.0
2022-11-01,"3v8rT35Ra6ui/zatnMoTIw==",uk,28,17.85,2022-11-01,1,17.85,2022-12-01,0,0,0,0,1.0
2022-11-01,"4b7l8C489HEJirtoe7xtFg==",uk,20,31.26,2022-03-01,0,0,2022-12-01,0,0,0,0,9.0
2022-11-01,"4EiWC2ewiX2A7i9NuBAefQ==",uk,18,29.79,2022-09-01,0,0,2022-12-01,1,29.79,0,-27.60,2.0
2022-11-01,"4pssft0TgDfiQexjbe25lw==",ru,26,37.80,2022-06-01,0,0,2022-12-01,1,37.80,0,0,5.0
2022-11-01,"54ouP7lBhVCeV8ftS1Oj4Q==",ru,21,29.22,2022-11-01,1,29.22,2022-12-01,0,0,0,0,1.0
2022-11-01,"6We7zBO7mVbNxGEl/xPKVg==",uk,19,95.43,2022-05-01,0,0,2022-12-01,0,0,0,-56.25,7.0
2022-11-01,/70HXakPPmIGA9K58CIOug==,uk,18,12.51,2022-10-01,0,0,2022-12-01,1,12.51,0,-2.97,1.0
2022-11-01,"72brUr/DKItStlTen5pHYg==",uk,24,13.56,2022-03-01,0,0,2022-12-01,1,13.56,0,-18.42,8.0
2022-11-01,"787jk0VnxM8/sv/0TkvO6A==",uk,20,33.30,2022-03-01,0,0,2022-12-01,0,0,0,-1.62,9.0
2022-11-01,"7BqUeLmbiug63XrWs2+ZQQ==",ru,15,22.41,2022-07-01,0,0,2022-12-01,0,0,0,-104.67,5.0
2022-11-01,"7EPlnA7OQ9MhMx+od6FA9g==",ru,23,14.43,2022-03-01,0,0,2022-12-01,0,0,0,0,9.0
2022-11-01,"7ew71UmoMb73L41PM/YL/w==",uk,17,29.76,2022-05-01,0,0,2022-12-01,1,29.76,16.02,0,6.0
2022-11-01,"7GCGwypiXsxGxetp6/KmnA==",uk,31,45.00,2022-08-01,0,0,2022-12-01,1,45.00,0,0,3.0
2022-11-01,"7RkS5ikrXwWByJobMXv2sA==",ru,21,87.75,2022-10-01,0,0,2022-12-01,0,0,61.86,0,2.0
2022-11-01,"7SeM1pmnTTTXfhI+x3ldng==",ru,22,84.15,2022-03-01,0,0,2022-12-01,0,0,46.71,0,9.0
2022-11-01,"7vnYIRqjBNlAyBbtPg02tQ==",uk,21,23.49,2022-07-01,0,0,2022-12-01,0,0,0,-134.67,5.0
2022-11-01,"7zai/c69uF/NhB95HgKuYw==",uk,16,41.04,2022-07-01,0,0,2022-12-01,1,41.04,18.27,0,4.0
2022-11-01,"8ncYOMYXeKDelzX40EnuLA==",uk,19,33.57,2022-07-01,0,0,2022-12-01,0,0,0,0,5.0
2022-11-01,"9I0ppB2UxsJPIO8BpHQfEw==",uk,26,26.76,2022-10-01,0,0,2022-12-01,1,26.76,10.59,0,1.0
2022-11-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",ru,24,71.52,2022-05-01,0,0,2022-12-01,0,0,54.15,0,7.0
2022-11-01,"9U26VpwYC1aliSUokeNK6A==",uk,34,53.07,2022-11-01,1,53.07,2022-12-01,0,0,0,0,1.0
2022-11-01,ABuPH1LovAomZwU+2iw0Lw==,uk,18,105.99,2022-08-01,0,0,2022-12-01,0,0,0,0,4.0
2022-11-01,An7gG7hfETivAjfokQv3Ww==,uk,23,61.29,2022-07-01,0,0,2022-12-01,0,0,42.39,0,5.0
2022-11-01,AN9at3LlvDamqXq8dvHD4w==,ru,24,68.97,2022-03-01,0,0,2022-12-01,0,0,55.14,0,9.0
2022-11-01,/ANyXfGUGtUS/bPw0/nW/w==,uk,28,33.06,2022-11-01,1,33.06,2022-12-01,1,33.06,0,0,0.0
2022-11-01,AuJNw7SH8b7lM4j46bNr8A==,en,28,122.97,2022-09-01,0,0,2022-12-01,0,0,97.20,0,3.0
2022-11-01,+Awa0l8QDZ6iKBSRiA6dRQ==,ru,16,43.08,2022-10-01,0,0,2022-12-01,1,43.08,0,-26.82,1.0
2022-11-01,B4tGKx0IrkPGAUEnO6mMNA==,uk,19,55.08,2022-11-01,1,55.08,2022-12-01,0,0,0,0,1.0
2022-11-01,b6lW5fOrJiJUE7dwhEp9VQ==,ru,17,102.18,2022-05-01,0,0,2022-12-01,0,0,55.98,0,7.0
2022-11-01,b85g/xLxpBpMH/joxym4fA==,uk,28,26.94,2022-11-01,1,26.94,2022-12-01,1,26.94,0,0,0.0
2022-11-01,BbnuW+2kIgxo7dxg5BBIeQ==,ru,17,53.07,2022-10-01,0,0,2022-12-01,0,0,15.99,0,2.0
2022-11-01,bBOj8UKjraXzMIPrGBdCrQ==,uk,28,15.69,2022-08-01,0,0,2022-12-01,0,0,3.48,0,4.0
2022-11-01,BDvlXttM/hbupcLic+5ZWg==,uk,29,58.98,2022-05-01,0,0,2022-12-01,0,0,46.08,0,7.0
2022-11-01,BE42Fj9cBAbbch80IpA8Dw==,uk,30,53.52,2022-09-01,0,0,2022-12-01,1,53.52,6.30,0,2.0
2022-11-01,BLnx9pj0y+SVkckLR/01qw==,uk,25,43.92,2022-09-01,0,0,2022-12-01,0,0,0,-41.28,3.0
2022-11-01,BOcGlFXXESDUbttxDzQIQw==,uk,32,27.42,2022-08-01,0,0,2022-12-01,0,0,0,-30.72,4.0
2022-11-01,BTD3ZjLKfkT6ZRBT9zRwtg==,uk,14,49.92,2022-05-01,0,0,2022-12-01,0,0,22.92,0,7.0
2022-11-01,c5qsNfxhW80Ws3aBXDa1nA==,uk,18,26.16,2022-08-01,0,0,2022-12-01,0,0,0,-57.00,4.0
2022-11-01,C6w5XTf8lIfc+VFmC7/bVw==,uk,40,29.22,2022-07-01,0,0,2022-12-01,0,0,0,0,5.0
2022-11-01,cDaRA0l0GtU4VtTO/DSe1g==,uk,21,33.33,2022-11-01,1,33.33,2022-12-01,1,33.33,0,0,0.0
2022-11-01,cf5XFmP0Lfqw6irFBYfWwQ==,uk,19,32.25,2022-11-01,1,32.25,2022-12-01,0,0,0,0,1.0
2022-11-01,CfgvA7ntuRJL/qdscwgMVw==,ru,24,56.40,2022-09-01,0,0,2022-12-01,0,0,0,0,3.0
2022-11-01,cjAwQwy//1xm2O5pNRveqw==,ru,22,84.24,2022-10-01,0,0,2022-12-01,0,0,9.96,0,2.0
2022-11-01,cOCixiBbcAHemYgbNdoTcw==,uk,20,82.68,2022-07-01,0,0,2022-12-01,0,0,16.59,0,5.0
2022-11-01,crKNTIblJ0113SKEtSJQHw==,uk,16,48.87,2022-05-01,0,0,2022-12-01,0,0,27.63,0,7.0
2022-11-01,cv6g2/jSkR+FwO58WY85DQ==,uk,20,23.28,2022-08-01,0,0,2022-12-01,0,0,0,0,4.0
2022-11-01,d7kiN4CYGndV2/L4yQeZ4g==,ru,19,57.24,2022-08-01,0,0,2022-12-01,0,0,0,-2.88,4.0
2022-11-01,dAiAPbpgrBYKg4Rn7nbu4g==,uk,34,20.85,2022-11-01,1,20.85,2022-12-01,1,20.85,0,0,0.0
2022-11-01,DcYWdg5xq9/5Yd7SaaVhZw==,uk,32,19.83,2022-08-01,0,0,2022-12-01,1,19.83,0,0,3.0
2022-11-01,dpfu6t8G4blqMn55KM8bSg==,uk,16,38.58,2022-04-01,0,0,2022-12-01,1,38.58,0,-73.62,7.0
2022-11-01,dUXVADLWvf2uvh+Q6TNrMw==,ru,19,114.96,2022-07-01,0,0,2022-12-01,0,0,78.33,0,5.0
2022-11-01,dVTYjVpXbOM/sOgCq4CV0g==,uk,25,14.73,2022-08-01,0,0,2022-12-01,0,0,0,-60.81,4.0
2022-11-01,e/6IajqZ922YY1rh2ErMJQ==,en,25,376.56,2022-06-01,0,0,2022-12-01,0,0,327.48,0,6.0
2022-11-01,eCd4MBHIR4qUWapg05TFLQ==,ru,18,12.93,2022-04-01,0,0,2022-12-01,1,12.93,0,-58.02,7.0
2022-11-01,EPRgsEIjWdzmRbzsHZ48zg==,uk,25,43.11,2022-09-01,0,0,2022-12-01,0,0,0,-87.66,3.0
2022-11-01,er3/fOrRpmyqiRaC0CaFcg==,uk,21,74.37,2022-05-01,0,0,2022-12-01,0,0,0,0,7.0
2022-11-01,F03P4YcFbbtcWUlujjIQmQ==,ru,20,58.95,2022-07-01,0,0,2022-12-01,0,0,0,-77.91,5.0
2022-11-01,f9cWBjiN4c8lXAkBhdqK6Q==,uk,21,54.81,2022-09-01,0,0,2022-12-01,1,54.81,0,-56.55,2.0
2022-11-01,F9Jtg6+0qPUKWDgBJxG8cA==,ru,18,22.14,2022-04-01,0,0,2022-12-01,1,22.14,0,0,7.0
2022-11-01,FbbhrtuL39vfmatF2ObVfA==,uk,16,112.86,2022-09-01,0,0,2022-12-01,0,0,0,-1.23,3.0
2022-11-01,fDgyPW0yy0+9ietMvl0vmA==,ru,18,34.71,2022-06-01,0,0,2022-12-01,1,34.71,0,0,5.0
2022-11-01,FgwYf9VO+gnaxZ7EXY0CkQ==,uk,39,13.29,2022-09-01,0,0,2022-12-01,1,13.29,0,0,2.0
2022-11-01,fH7uxifYBCx0TULRrcqajg==,uk,23,15.51,2022-11-01,1,15.51,2022-12-01,0,0,0,0,1.0
2022-11-01,FnaqKQlPHm2pH1+S+K+Gfg==,uk,19,37.20,2022-10-01,0,0,2022-12-01,0,0,21.72,0,2.0
2022-11-01,Fqu+/F0rn1G4YP3f3yHA1Q==,uk,21,25.47,2022-04-01,0,0,2022-12-01,0,0,0,-8.22,8.0
2022-11-01,fuL+cD0zV6Gn4ypTYmXUgw==,uk,16,85.32,2022-07-01,0,0,2022-12-01,0,0,0,-0.69,5.0
2022-11-01,fvYhEtD56gROaXqCi9/z/Q==,uk,19,96.30,2022-07-01,0,0,2022-12-01,0,0,29.13,0,5.0
2022-11-01,G073LR6lQoatStpZMzNVOQ==,uk,25,94.32,2022-09-01,0,0,2022-12-01,0,0,77.67,0,3.0
2022-11-01,G9053rs6jbKItKUhrUdLew==,uk,27,103.92,2022-07-01,0,0,2022-12-01,0,0,0,0,5.0
2022-11-01,geIiJ1L04w2qAE0qzQUb2g==,uk,23,21.54,2022-06-01,0,0,2022-12-01,1,21.54,0,-15.63,5.0
2022-11-01,GetHmCsisRTAnwhuBEMa9Q==,ru,16,119.55,2022-11-01,1,119.55,2022-12-01,0,0,0,0,1.0
2022-11-01,Ghk2iJmzSUW4qLsmJgwOcw==,uk,16,76.14,2022-03-01,0,0,2022-12-01,0,0,0,-76.29,9.0
2022-11-01,GOl6BQXsy0zvbvIWIoKEQw==,ru,18,53.49,2022-05-01,0,0,2022-12-01,1,53.49,0,-86.19,6.0
2022-11-01,G+PCL1Jo+k4D3zpLGa3+aQ==,uk,25,21.66,2022-09-01,0,0,2022-12-01,0,0,0,-1.44,3.0
2022-11-01,gPRMy8HkmaiyX+13OxuP/A==,ru,21,29.34,2022-04-01,0,0,2022-12-01,1,29.34,0,-8.88,7.0
2022-11-01,gT0iqDKuIXNm4ceMd9eZ1A==,uk,20,48.15,2022-07-01,0,0,2022-12-01,0,0,9.30,0,5.0
2022-11-01,gxZPbCoYIu8slavUm05KGA==,ru,14,29.22,2022-08-01,0,0,2022-12-01,0,0,14.31,0,4.0
2022-11-01,Hamw6F2EZmJfI2glmE2NEg==,ru,24,20.97,2022-04-01,0,0,2022-12-01,1,20.97,1.95,0,7.0
2022-11-01,hi1ErLiMLDP0HWvMqLKv6g==,ru,18,62.55,2022-07-01,0,0,2022-12-01,0,0,7.44,0,5.0
2022-11-01,hJC/g1L2PFnPlGoqsvD2/g==,ru,26,36.93,2022-10-01,0,0,2022-12-01,1,36.93,7.98,0,1.0
2022-11-01,HQB3hZuYcu0z8jVIl5bbug==,uk,17,12.81,2022-10-01,0,0,2022-12-01,0,0,0,-48.99,2.0
2022-11-01,HWpnvfSvYzUsQCcCKhetIg==,uk,19,73.20,2022-07-01,0,0,2022-12-01,0,0,6.18,0,5.0
2022-11-01,HxWcXHURvvtOJkrXAcDxQg==,uk,15,62.07,2022-03-01,0,0,2022-12-01,0,0,23.67,0,9.0
2022-11-01,HZqx1XVZ1mb7lM9T61x+DA==,ru,43,13.86,2022-04-01,0,0,2022-12-01,1,13.86,0,0,7.0
2022-11-01,ICBVvRc9TR+qF7IoBfEWsQ==,uk,18,31.98,2022-08-01,0,0,2022-12-01,1,31.98,0,-48.75,3.0
2022-11-01,iFnn4bfYgNs8OS5MCcLjeA==,uk,28,15.0,2022-04-01,0,0,2022-12-01,1,15.0,0,-46.77,7.0
2022-11-01,iG1GfeiUaaoT1pZksh8QKw==,uk,39,13.65,2022-11-01,1,13.65,2022-12-01,1,13.65,0,0,0.0
2022-11-01,ildaqkizLaFesmkjCvlzmQ==,uk,24,12.12,2022-06-01,0,0,2022-12-01,1,12.12,0,0,5.0
2022-11-01,IS/yKhM20myJT0Ua+1Rk1w==,uk,26,30.54,2022-11-01,1,30.54,2022-12-01,1,30.54,0,0,0.0
2022-11-01,jKSOgyMP0Yzld1pVpvyYrg==,uk,36,12.6,2022-05-01,0,0,2022-12-01,1,12.6,0,0,6.0
2022-11-01,Jp0hnV9XOJGVV5jpFhlqgQ==,uk,25,59.04,2022-03-01,0,0,2022-12-01,1,59.04,12.15,0,8.0
2022-11-01,jQW6YmVUlZdePPY7F9NgMg==,uk,30,58.32,2022-09-01,0,0,2022-12-01,1,58.32,17.40,0,2.0
2022-11-01,juwM8fLyplCQTgKTP8dJgQ==,ru,34,16.44,2022-07-01,0,0,2022-12-01,1,16.44,0,-39.06,4.0
2022-11-01,jVhb69DTRT5TSWYEiUrlbg==,uk,20,25.38,2022-03-01,0,0,2022-12-01,0,0,0,-53.10,9.0
2022-11-01,K5c4Zypq0/6iQYmv/Dqm5A==,uk,21,18.12,2022-10-01,0,0,2022-12-01,1,18.12,0,-6.84,1.0
2022-11-01,k+mv8oxK5y+607GU9LGO+A==,uk,17,32.76,2022-10-01,0,0,2022-12-01,1,32.76,0,-16.89,1.0
2022-11-01,Krr8Kwf65LaX8LctHRsFWg==,ru,16,65.40,2022-10-01,0,0,2022-12-01,0,0,0,-6.96,2.0
2022-11-01,lHTzlMgVj6HJZc31yCCDng==,uk,19,14.73,2022-10-01,0,0,2022-12-01,1,14.73,0,-31.56,1.0
2022-11-01,LO9NuZYI6zP2HXEBAS4wpw==,uk,23,50.76,2022-09-01,0,0,2022-12-01,0,0,21.45,0,3.0
2022-11-01,lP6BWSFF4OZeWp0jrAHY9g==,uk,29,29.16,2022-05-01,0,0,2022-12-01,0,0,0,0,7.0
2022-11-01,Lug+Yg90jslWgHEN6dc+Ng==,uk,21,13.08,2022-04-01,0,0,2022-12-01,0,0,0,0,8.0
2022-11-01,L+wA3BIaEKSpxf2uqmtJxQ==,uk,25,68.43,2022-11-01,1,68.43,2022-12-01,0,0,0,0,1.0
2022-11-01,m7Hk77dySHBbxrKgro1Hjg==,uk,30,13.89,2022-07-01,0,0,2022-12-01,1,13.89,0,0,4.0
2022-11-01,MAkig8NeMsTs73r6K0uDpA==,uk,20,45.72,2022-09-01,0,0,2022-12-01,0,0,0,-2.55,3.0
2022-11-01,mEqQ5vHXzsdrqHAQT3zs+g==,uk,25,12.54,2022-11-01,1,12.54,2022-12-01,0,0,0,0,1.0
2022-11-01,mEtO8F+CRPGmaJ8SHa7BbA==,uk,32,22.14,2022-08-01,0,0,2022-12-01,1,22.14,0,-9.03,3.0
2022-11-01,MjzYQ3OFStqCMS3HzrxA2g==,ru,27,21.45,2022-09-01,0,0,2022-12-01,0,0,0,0,3.0
2022-11-01,MRcEXu/KG95hsIyJM/816A==,uk,32,37.92,2022-05-01,0,0,2022-12-01,1,37.92,5.82,0,6.0
2022-11-01,mRT725ZK68AhE3Sk9xH5cw==,ru,29,17.28,2022-10-01,0,0,2022-12-01,0,0,0,-26.40,2.0
2022-11-01,MSxDpyVU8A+9Wgmnb8b1IQ==,uk,14,28.08,2022-08-01,0,0,2022-12-01,0,0,0,-40.50,4.0
2022-11-01,mY631USB1Y3/I1dHNhoEyA==,uk,22,15.3,2022-11-01,1,15.3,2022-12-01,0,0,0,0,1.0
2022-11-01,mzGpnrpyuOB+qfwTJ0XliQ==,ru,16,42.57,2022-10-01,0,0,2022-12-01,0,0,0,-35.13,2.0
2022-11-01,NBaV27MmzBu99zAeNFSjUA==,uk,26,12.6,2022-11-01,1,12.6,2022-12-01,0,0,0,0,1.0
2022-11-01,nfIwLLLuemHymdg1HYidrA==,uk,19,64.50,2022-10-01,0,0,2022-12-01,0,0,0,-8.28,2.0
2022-11-01,njexPkl3G77JLZwwcq2UVA==,uk,28,28.08,2022-11-01,1,28.08,2022-12-01,0,0,0,0,1.0
2022-11-01,nklUUkirU5GYU5ZtNOgx8w==,ru,20,31.08,2022-04-01,0,0,2022-12-01,1,31.08,0.51,0,7.0
2022-11-01,NntDesROB4ANrudTCXEScA==,ru,37,27.63,2022-07-01,0,0,2022-12-01,1,27.63,0,-20.16,4.0
2022-11-01,nNZDz4XCOjUv0OfYF+AAGg==,uk,25,18.39,2022-09-01,0,0,2022-12-01,0,0,0,0,3.0
2022-11-01,Np8MbaAllrt9d2F+g1ZvJQ==,uk,22,71.10,2022-09-01,0,0,2022-12-01,0,0,17.28,0,3.0
2022-11-01,nPrRQwP3UZo2KBlM2mJ8fg==,uk,24,15.21,2022-04-01,0,0,2022-12-01,0,0,0,-44.82,8.0
2022-11-01,OAAGTJfPU2ECPJT1KYm2ZQ==,uk,22,42.15,2022-09-01,0,0,2022-12-01,0,0,24.51,0,3.0
2022-11-01,oQQmPjqm7DR+exPmp6xDhg==,uk,30,13.53,2022-07-01,0,0,2022-12-01,0,0,0,0,5.0
2022-11-01,ORSvkhCut21rsk0cVtJfJA==,uk,21,35.31,2022-09-01,0,0,2022-12-01,0,0,0,-12.30,3.0
2022-11-01,+osJakLn8jv4bzFmPieelw==,uk,30,12.45,2022-08-01,0,0,2022-12-01,0,0,0,-8.61,4.0
2022-11-01,pLOCMIX+imLIzoDehgdOPA==,uk,22,61.92,2022-05-01,0,0,2022-12-01,0,0,15.12,0,7.0
